id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedroom,bed,bath,is_studio,type
736778377001135354,466738949,Lautaro Daniel,,Recoleta,-34.5898836,-58.394465,Entire home/apt,14600,1,23,2023-06-19,4.76,1,0,23,,4.61,2,3,1.5,False,Rental unit 
736820845005796547,177990533,Ariel,,Belgrano,-34.55407,-58.45251,Entire home/apt,7500,1,6,2022-11-09,0.72,2,0,6,,4.0,1,2,1,False,Rental unit 
736834247927793132,136987521,Rosina,,Puerto Madero,-34.61593,-58.36165,Entire home/apt,67511,5,0,,,2,151,0,,,3,5,2,False,Condo 
736856070570837261,194487589,Paula,,Palermo,-34.58605,-58.4377,Entire home/apt,15000,3,2,2023-03-20,0.26,1,364,2,,,1,2,1,False,Vacation home 
736858638250645138,483348998,Ramiro,,Palermo,-34.58676,-58.43764,Entire home/apt,30661,2,4,2023-04-10,0.51,1,310,4,,5.0,1,2,1.5,False,Loft 
736876501688345112,196390123,Paniagua,,Recoleta,-34.59064,-58.39607,Entire home/apt,16061,3,3,2023-04-12,0.37,1,328,3,,4.67,1,1,1,False,Rental unit 
736909001436760172,278440549,Boutique Apartments,,Retiro,-34.597154,-58.3781835,Entire home/apt,8102,1,16,2023-06-20,4.71,143,190,16,,4.19,1,2,1,False,Rental unit 
736916829024289886,177926796,Hebe,,Colegiales,-34.58106,-58.4433,Entire home/apt,33982,2,0,,,1,364,0,,,1,1,1,False,Condo 
736919560491388510,13536364,Veronica,,Palermo,-34.56984,-58.43616,Entire home/apt,12775,4,14,2023-04-22,1.75,4,154,14,,4.79,1,2,1,False,Condo 
736929918892918655,159599405,Florencia,,Palermo,-34.57945,-58.40979,Entire home/apt,12738,2,8,2023-05-31,0.99,1,302,8,,4.88,2,3,1,False,Condo 
736935871919418573,7747302,Mau,,San Telmo,-34.61604,-58.36811,Entire home/apt,18131,2,21,2023-05-30,2.63,1,154,21,,4.76,1,4,1,False,Serviced apartment 
736948845380356745,441482178,Santiago,,Constitucion,-34.62568,-58.37656,Entire home/apt,14564,1,14,2023-06-19,1.78,83,345,14,,4.71,1,,1,False,Rental unit 
736951490743022458,112771898,Carola,,Palermo,-34.58434829999999,-58.42358209999999,Entire home/apt,10256,2,1,2023-02-17,0.23,1,0,1,,,1,1,1,False,Rental unit 
736960903365131211,118128308,Lorena,,Belgrano,-34.55915271718533,-58.44565965235233,Entire home/apt,9681,1,12,2023-05-21,1.48,2,149,12,,4.83,1,1,1,False,Condo 
736973272435323290,201402350,Yael Vanina,,Recoleta,-34.58382,-58.40251,Entire home/apt,7388,1,16,2023-06-24,1.93,63,361,16,,4.75,1,1,1,False,Rental unit 
736984159179829072,149687986,Jean & Fernando,,Puerto Madero,-34.61728321501867,-58.36230567724608,Entire home/apt,38362,1,90,2023-06-26,11.79,56,321,90,,4.93,2,3,2,False,Rental unit 
736987057573636270,483472241,Maria,,Palermo,-34.57889,-58.42617,Entire home/apt,7599,2,11,2023-05-29,1.48,1,34,11,,4.82,1,1,1,False,Rental unit 
736996577838941880,11767520,Gonzalo,,Palermo,-34.5878329,-58.4394854,Entire home/apt,7775,2,8,2023-06-19,0.96,43,339,8,,5.0,1,1,1,False,Rental unit 
737033186744538862,11685677,Luis De Los Santos,,Balvanera,-34.60017,-58.40949,Entire home/apt,4308,1,20,2023-05-30,2.64,13,76,20,,4.65,1,1,1,False,Vacation home 
737034174503589045,227881362,José Eduardo,,San Nicolas,-34.60233,-58.3843,Private room,2983,4,15,2023-06-24,1.8,3,354,15,,4.87,1,2,1.5,False,Rental unit 
737081272417659487,256806344,Solange,,San Telmo,-34.62356547970209,-58.37421117646575,Entire home/apt,10987,2,25,2023-06-14,5.86,1,256,25,,5.0,1,2,1,False,Loft 
737100633236329852,3868515,Valeria,,Palermo,-34.5798192,-58.4102638,Entire home/apt,15031,2,10,2023-06-11,1.22,6,341,10,,4.80,1,2,1,True,Condo 
737145496209759447,1864747,Irina,,Almagro,-34.610974,-58.42190859999999,Private room,5095,2,2,2023-04-30,0.6,23,209,2,,,,1,1,False,casa particular 
737159013601459612,253826613,Jacqueline,,Caballito,-34.62417,-58.44764,Private room,6500,2,5,2023-04-17,0.64,3,357,5,,5.0,1,1,2,False,Villa 
737181076557939260,102597654,Matias,,Barracas,-34.64084,-58.37418,Private room,2548,1,4,2023-03-10,0.49,8,365,4,,4.75,,1,4,False,casa particular 
737206001313263598,346169874,Lucas,,Recoleta,-34.5943893,-58.39344970000001,Entire home/apt,8856,3,1,2023-03-20,0.29,36,361,1,,,1,1,1,False,Serviced apartment 
737232659482429655,216975304,Alba Adriana,,Villa Crespo,-34.59520557247478,-58.42995124201685,Entire home/apt,8371,3,0,,,1,89,0,,,1,2,1,False,Serviced apartment 
737265867084431250,500210,Luciano,,Balvanera,-34.60233,-58.40133,Private room,5350,2,2,2022-11-13,0.26,4,365,2,,,2,5,1,False,Bed and breakfast 
737364921972595455,399571000,Brian,,Palermo,-34.59155,-58.42968,Entire home/apt,62890,1,0,,,19,118,0,,,2,2,2,False,Condo 
737425773975554741,76182888,Irina,,Palermo,-34.58407,-58.43518,Entire home/apt,39092,30,0,,,1,364,0,,,3,4,3,False,Vacation home 
737506584098196860,97324740,Daniel,,Retiro,-34.59458,-58.37868,Entire home/apt,15330,3,5,2023-04-30,1.17,4,359,5,,5.0,1,1,1,True,Condo 
737509906846240605,97324740,Daniel,,Retiro,-34.59451,-58.37675,Entire home/apt,17155,3,3,2023-06-16,0.87,4,364,3,,5.0,1,1,1,True,Condo 
737543074226098322,481817279,Fernanda,,Retiro,-34.59780953205633,-58.3817014712544,Entire home/apt,21718,1,0,,,1,364,0,,,2,4,1,False,Condo 
737580937228040316,258989704,Clara,,Palermo,-34.56998,-58.43558,Entire home/apt,8559,15,3,2023-03-25,0.43,4,341,3,,5.0,1,1,1,False,Rental unit 
737631390481768185,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,12448,1,14,2023-03-31,1.77,13,365,14,,4.21,1,1,1,False,Serviced apartment 
737633202031646981,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,12448,1,56,2023-04-03,6.91,13,365,56,,4.23,1,1,1,False,Serviced apartment 
737634571063846483,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,12448,1,3,2022-11-07,0.37,13,365,3,,4.67,1,1,1,False,Serviced apartment 
737636540205970275,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,8917,1,5,2023-06-04,0.65,13,325,5,,3.80,1,1,1,False,Serviced apartment 
737645070372579371,19089701,Michael And Maia,,Palermo,-34.58457,-58.44465,Shared room,2548,1,1,2022-12-04,0.14,15,365,1,,,1,1,Shared,False,Barn 
737731437305361695,15571619,Pablo,,Palermo,-34.58544149450974,-58.42083914646586,Entire home/apt,28106,1,0,,,1,360,0,,New,2,3,1.5,False,Condo 
737735044161769156,217403828,Mailen,,Villa Santa Rita,-34.614753,-58.4766043,Entire home/apt,7898,2,21,2023-05-21,2.58,5,64,21,,4.62,1,3,1,False,Condo 
737749022330112507,223644230,Gabriela,,Belgrano,-34.552389125867656,-58.45222660304108,Entire home/apt,11604,3,5,2023-04-09,0.61,1,159,5,,5.0,1,1,1,False,Condo 
737773122495674691,48064803,Federico,,Palermo,-34.58143,-58.43515,Entire home/apt,25988,1,22,2023-06-16,2.88,61,83,22,,4.95,1,1,1.5,False,Condo 
738167277537948726,89732806,Cris,,Villa Urquiza,-34.57638,-58.48133,Entire home/apt,7133,5,10,2023-06-18,1.31,2,340,10,,5.0,1,1,1,False,Rental unit 
738208043776655906,483677399,Laura,,San Telmo,-34.61673,-58.37693,Private room,6388,1,5,2023-06-03,0.66,1,332,5,,5.0,1,1,1,False,Rental unit 
738212864747135913,483677219,Raimundo,,Palermo,-34.5792396980432,-58.4305690215091,Entire home/apt,8687,6,12,2023-06-26,1.57,1,241,12,,4.92,1,2,1,True,Condo 
738221654144016833,292519422,Soledad,,San Telmo,-34.61754646476489,-58.37267050806079,Entire home/apt,10220,3,18,2023-06-19,2.16,1,169,18,,4.78,1,2,1,False,Condo 
738247004869613786,1919061,Leyla Y Mariano,,Villa Santa Rita,-34.61133,-58.48359,Entire home/apt,7643,30,8,2023-02-15,0.98,1,342,8,,5.0,2,2,1,False,Condo 
738269669184966018,483688981,Cristina,,Recoleta,-34.59438,-58.39123,Entire home/apt,12200,4,3,2023-05-29,0.48,2,168,3,,5.0,2,2,1,False,Loft 
738294900118387195,65743005,Christian,,San Nicolas,-34.6052771,-58.383546,Entire home/apt,7154,3,33,2023-06-22,4.07,1,99,33,,5.0,1,2,1,False,Rental unit 
738302659659621817,3868515,Valeria,,Palermo,-34.57864,-58.40911,Entire home/apt,35412,2,4,2023-04-08,0.53,6,336,4,,5.0,2,3,2,False,Condo 
738319107941947058,130708416,Aurelio,,Recoleta,-34.5924,-58.39539,Entire home/apt,14967,4,9,2023-05-14,1.11,1,352,9,,5.0,1,2,1,False,Rental unit 
738340060461521125,197552084,Sebastián,,Palermo,-34.5856803,-58.4292071,Entire home/apt,109065,2,1,2022-11-12,0.13,13,79,1,,,8,30,5,False,Home 
738343436559531678,24481710,Andrea,,Palermo,-34.58325,-58.42405,Entire home/apt,14053,3,7,2023-06-19,0.85,1,358,7,,4.86,2,3,1,False,Serviced apartment 
738364878922812227,46773828,Cris,,Retiro,-34.5970251,-58.37421319999999,Entire home/apt,8371,3,15,2023-06-19,1.81,1,127,15,,4.87,1,2,1,False,Serviced apartment 
738368394243731852,2938642,Mariana,,Villa Crespo,-34.5973603,-58.4268888,Entire home/apt,11793,1,6,2023-05-01,0.74,2,365,6,,4.83,1,1,1,False,Condo 
738406933055629955,279544736,Zahina,,Palermo,-34.56885,-58.43493,Entire home/apt,26062,1,0,,,2,365,0,,,1,1,1,False,Loft 
738409563314423383,12088495,Victoria,,San Telmo,-34.6196559,-58.37086269999999,Entire home/apt,10767,3,26,2023-06-20,3.11,1,62,26,,4.69,2,3,1,False,Condo 
738414992315506517,1688296,Viviana,,Palermo,-34.58715,-58.42475,Entire home/apt,8432,1,70,2023-06-18,8.33,8,312,70,,4.61,1,1,1,True,Rental unit 
738419330703371090,25943835,Sebas,,Chacarita,-34.5809149,-58.45294219999999,Entire home/apt,6466,2,17,2023-05-21,2.06,14,79,17,,4.53,1,1,1,False,Loft 
738423858957761977,134599519,Bianca,,Monserrat,-34.60889,-58.38701,Entire home/apt,9171,2,7,2023-05-22,1.21,1,335,7,,5.0,1,1,1,True,Rental unit 
738428589137357077,483724254,Andrea Laura,,Villa Del Parque,-34.6037,-58.49563,Entire home/apt,10700,1,20,2023-06-18,2.47,1,326,20,,5.0,1,1,1,False,Vacation home 
738435830176141691,191056724,Julieta,,Palermo,-34.58441,-58.41282,Entire home/apt,12775,6,20,2023-06-09,2.45,2,82,20,1163656495,4.85,2,3,1,False,Rental unit 
738460925023523852,297335653,Hernan,,Belgrano,-34.5633318,-58.46294330000001,Entire home/apt,12500,3,23,2023-06-06,2.85,1,56,23,,5.0,1,2,2,False,Serviced apartment 
738483953570916643,8075795,Nicolas,,Palermo,-34.5905601,-58.42522260000001,Entire home/apt,11974,2,25,2023-06-19,3.35,2,173,25,,4.88,1,1,1,False,Rental unit 
738494983801699862,31035769,Yanina,,Recoleta,-34.5919245,-58.4072055,Entire home/apt,19071,3,29,2023-06-13,3.47,5,319,29,,4.93,1,3,1,False,Condo 
738511075984009333,137667992,Valeria,,Palermo,-34.5735353,-58.4405849,Entire home/apt,7207,2,31,2023-06-11,3.8,70,44,31,,4.81,1,1,1,False,Condo 
738511740459779845,483738585,Walter,,Balvanera,-34.6031,-58.39723,Entire home/apt,15650,5,6,2023-06-06,1.07,1,161,6,,4.83,2,3,1.5,False,Condo 
738563054898781320,36564453,Sandra,,Palermo,-34.57346,-58.43042,Private room,3821,1,0,,,16,296,0,,,1,1,5,False,Villa 
738572661305166494,1021694,Fliphaus,,Palermo,-34.58817,-58.41999,Entire home/apt,10330,1,10,2023-04-03,1.2,188,343,10,,4.80,1,4,1.5,False,Rental unit 
738624709865178142,137667992,Valeria,,Colegiales,-34.57242,-58.44135,Entire home/apt,6879,2,27,2023-06-10,3.27,70,35,27,,4.89,1,1,1,False,Condo 
738877865401316177,4149346,Natalia Alejandra,,Caballito,-34.6097053261618,-58.43145299702884,Entire home/apt,8152,7,3,2023-01-13,0.36,11,161,3,,5.0,1,1,1,False,Condo 
738888012902477791,244148274,Carmen,,Recoleta,-34.59703,-58.4152,Entire home/apt,8152,1,10,2023-06-18,1.26,2,166,10,,5.0,1,4,1,False,Condo 
738911856584563577,124041145,Patricio,,Palermo,-34.59213,-58.42649,Entire home/apt,9538,3,3,2023-06-12,0.41,11,163,3,,4.67,1,1,1.5,False,Condo 
738924640859711163,483796788,Gustavo,,San Telmo,-34.6192453,-58.3695533,Entire home/apt,12775,2,0,,,1,178,0,,,1,1,1,False,Rental unit 
738928056997216190,146799958,Claudia,,San Nicolas,-34.60788,-58.38286,Entire home/apt,5220,7,14,2023-06-22,1.9,1,36,14,,4.64,1,1,1,False,Rental unit 
738955670468795341,380917124,Julieta,,Caballito,-34.60994,-58.43109,Entire home/apt,5933,5,3,2023-05-06,0.39,1,363,3,,5.0,1,1,1,False,Rental unit 
738976660310978880,481462470,Daniela Veronica,,Palermo,-34.5864269,-58.4183694,Entire home/apt,8843,2,1,2023-06-23,1.0,1,360,1,,,1,1,1,False,Condo 
738989980206283562,175959469,Carmelo Luis,,Retiro,-34.59856,-58.38013,Entire home/apt,5929,1,10,2023-01-11,1.23,2,60,10,,4.30,1,2,1,False,Rental unit 
738994168627827638,453485541,Micaela,,Puerto Madero,-34.6145841,-58.3616214,Entire home/apt,29588,2,20,2023-03-26,2.4,1,34,20,,5.0,1,1,1.5,False,Serviced apartment 
739041009906265892,123520270,Sergio,,Palermo,-34.5894963,-58.4120204,Shared room,2248,1,8,2023-06-14,1.4,2,352,8,,5.0,1,6,2,False,Townhouse 
739079112854922969,4149346,Natalia Alejandra,,Nuñez,-34.5535,-58.46645,Entire home/apt,12483,4,3,2023-05-27,0.5,11,325,3,,4.67,1,1,1,False,Condo 
739167054100906868,455365425,Fiamma,,Retiro,-34.59547,-58.38625,Entire home/apt,5877,3,25,2023-06-20,3.0,24,343,25,,4.64,1,2,1,False,Vacation home 
739200251059328332,173797876,Marisol,,Nuñez,-34.55055,-58.45567,Entire home/apt,7643,3,30,2023-06-08,3.66,1,134,30,,4.97,1,1,1,True,Condo 
739209300730011378,130033037,Manuela,,Monserrat,-34.61547848534486,-58.38017385452986,Entire home/apt,7533,3,25,2023-06-13,3.23,1,71,25,,4.84,1,1,1,False,Rental unit 
739223246028879106,466829550,Katja,,Recoleta,-34.591897528675524,-58.402362643453934,Entire home/apt,13757,1,6,2023-06-21,3.91,2,348,6,,4.83,2,3,1,False,Rental unit 
739279988145122768,72218379,North Side Rentals,,Nuñez,-34.53888,-58.47427,Entire home/apt,7569,1,10,2023-06-12,1.24,4,166,10,,4.80,2,2,1.5,False,Condo 
739523925237047935,11540867,Ana,,Palermo,-34.59654,-58.42597,Entire home/apt,9426,15,4,2023-04-30,0.56,1,349,4,,4.25,1,1,1.5,False,Condo 
739620111246122602,21782961,Virginia,,Palermo,-34.5665,-58.44123,Entire home/apt,8481,3,6,2023-06-14,0.83,6,354,6,,5.0,1,2,1,False,Condo 
739631241568654125,31173913,Sarah,,Colegiales,-34.57524,-58.45863,Entire home/apt,20000,2,5,2023-06-18,0.64,1,149,5,,4.80,3,3,1.5,False,Condo 
739638752633833299,430413842,Jenny,,Palermo,-34.5854,-58.42815,Private room,2800,2,11,2023-03-31,1.4,2,178,11,,4.73,2,1,1,False,Condo 
739660514564088324,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,6369,1,14,2023-05-27,1.76,143,191,14,,4.14,1,1,1,False,Condo 
739660565252240955,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5205,1,25,2023-06-13,3.15,143,191,25,,4.80,1,1,1,True,Rental unit 
739660590246204213,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5095,1,29,2023-06-13,3.66,143,191,29,,4.45,1,1,1,True,Rental unit 
739660637309462636,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5021,1,28,2023-06-27,3.47,143,191,28,,4.46,1,1,1,True,Rental unit 
739660662776857447,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5021,1,29,2023-06-22,3.58,143,190,29,,4.55,1,1,1,True,Condo 
739660686562033673,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5095,1,24,2023-06-08,2.98,143,184,24,,4.33,1,1,1,True,Condo 
739660709660485474,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,6369,1,19,2023-06-15,2.44,143,187,19,,4.53,1,1,1,False,Rental unit 
739660734325063756,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5021,1,25,2023-06-22,3.09,143,191,25,,4.36,1,1,1,True,Condo 
739660755188271719,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5021,1,24,2023-06-20,3.03,143,191,24,,4.29,1,1,1,True,Condo 
739660784782540877,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,6150,1,20,2023-06-18,2.62,143,191,20,,4.20,1,1,1,True,Condo 
739660808803265935,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5095,1,35,2023-06-27,4.47,143,191,35,,4.69,1,1,1,True,Condo 
739660833815380299,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5095,1,30,2023-06-25,3.86,143,191,30,,4.73,1,1,1,True,Condo 
739660878717962668,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,6188,1,19,2023-06-13,2.41,143,191,19,,4.37,1,1,1,False,Condo 
739660898481277431,278440549,Boutique Apartments,,Monserrat,-34.6121554,-58.3873471,Entire home/apt,5021,1,21,2023-06-23,2.65,143,191,21,,4.24,1,1,1,True,Condo 
739682545569434108,5796183,David,,Palermo,-34.595615,-58.4229593,Entire home/apt,6971,7,9,2023-06-08,1.3,9,158,9,,5.0,1,1,1,False,Vacation home 
739692766593705341,228544276,Josefina,,Villa Crespo,-34.59639,-58.44074,Entire home/apt,8407,4,10,2023-06-21,1.32,1,340,10,,4.90,1,1,1,False,Serviced apartment 
739717622360397361,483961305,Victoria,,Balvanera,-34.611060643890944,-58.41230218821419,Entire home/apt,17833,2,2,2023-04-08,0.59,1,364,2,,,1,2,1,False,Condo 
739724320168689456,9753342,Matías,,Chacarita,-34.588961,-58.4477243,Entire home/apt,7133,2,9,2023-05-30,1.32,1,358,9,,4.89,1,1,1,False,Rental unit 
739731831384235172,483964596,Gaston,,Palermo,-34.5704259,-58.43448429999999,Entire home/apt,11643,1,22,2023-06-19,2.72,1,88,22,,4.50,1,1,1.5,False,Vacation home 
739735956647540547,7786587,Maxim,,Palermo,-34.58461,-58.42849,Entire home/apt,9645,7,2,2022-12-26,0.27,104,360,2,,,1,2,1,False,Condo 
739781393454003389,483978382,Roberto,,Palermo,-34.58056,-58.42659,Entire home/apt,8943,365,1,2023-05-01,0.5,1,0,1,,,1,1,1,False,Rental unit 
739797414252388900,168800406,Juan,,Balvanera,-34.59806,-58.40492,Entire home/apt,7643,1,9,2023-06-08,1.08,1,302,9,,5.0,1,2,1,True,Rental unit 
739824756264499746,465090558,Fabrizio,,Villa Pueyrredon,-34.587032706977816,-58.50542545062703,Entire home/apt,7388,6,0,,,1,365,0,,New,1,1,1,True,Rental unit 
739844181924205049,374872974,Hestia,,Recoleta,-34.59362,-58.39223,Entire home/apt,14295,2,27,2023-06-12,3.36,43,329,27,,4.93,1,1,1,True,Rental unit 
739878890858780833,387546380,Edith,,Belgrano,-34.5557897,-58.461854,Entire home/apt,6914,3,20,2023-05-28,2.42,1,89,20,,5.0,1,1,1,True,Rental unit 
739881899451254107,11256892,HomelyJoy,,San Nicolas,-34.60134,-58.38991,Entire home/apt,9171,2,27,2023-06-19,3.25,132,158,27,,4.52,2,3,1,False,Serviced apartment 
739883008573326101,3469227,Federico,,Recoleta,-34.59455,-58.41413,Entire home/apt,14012,3,2,2023-04-29,0.75,132,360,2,,,1,1,1.5,False,Rental unit 
739925887064174229,52627105,Delia,,Mataderos,-34.65489,-58.49172,Entire home/apt,5605,3,13,2023-05-05,1.54,7,86,13,,4.23,2,3,1,False,Vacation home 
739939008212279944,484019964,Tamara,,Barracas,-34.63252,-58.37347,Entire home/apt,11607,90,3,2022-11-09,0.37,1,300,3,,5.0,1,3,1,False,Rental unit 
739980869243458823,92693608,Nicolas,,Palermo,-34.59315,-58.41726,Entire home/apt,9265,2,18,2023-06-20,2.29,1,333,18,,4.78,1,2,1,False,Rental unit 
740076690275417179,7859688,Silvia,,Palermo,-34.5839,-58.42088,Entire home/apt,11199,2,20,2023-06-11,2.83,1,337,20,,5.0,1,1,1,True,Rental unit 
740095453382181985,220416412,Tomás,,Almagro,-34.6057718,-58.4241363,Entire home/apt,5859,5,11,2023-05-21,1.42,2,308,11,,5.0,1,2,1,False,Serviced apartment 
740268829075216049,465589371,Nati,,San Nicolas,-34.6028495,-58.39111490000001,Entire home/apt,17105,1,5,2022-11-20,0.6,1,365,5,,4.80,1,1,1,False,Rental unit 
740304055069967482,477314696,Tomas,,Recoleta,-34.59701,-58.39032,Entire home/apt,23762,3,15,2023-06-18,1.9,4,0,15,,4.93,2,3,1.5,False,Condo 
740352762900533714,484087515,Mariana Vanesa,,San Telmo,-34.6183912,-58.37443899999999,Entire home/apt,5229,3,2,2023-01-03,0.31,1,0,2,,,1,1,1.5,False,Condo 
740372172386686220,27236182,Yerman,,Caballito,-34.621504,-58.4365085,Entire home/apt,7643,2,11,2023-04-08,1.45,1,331,11,,4.64,1,1,1,False,Condo 
740381302800006664,1002917,Rodolfo,,Caballito,-34.6205,-58.44204,Entire home/apt,7643,7,1,2022-11-07,0.13,6,365,1,,,1,1,1,False,Condo 
740405388397432908,21407219,Javier,,Palermo,-34.5779892,-58.42453329999999,Entire home/apt,8278,3,34,2023-06-24,4.27,21,163,34,,4.85,1,1,1,False,Condo 
740432330112818456,44168030,Dana,,Caballito,-34.61701,-58.43549,Entire home/apt,6405,2,10,2023-06-15,1.21,71,362,10,,4.70,1,2,1,False,Rental unit 
740437669812190194,27343698,Alberto,,Recoleta,-34.5985719,-58.3957036,Private room,6369,1,8,2022-12-24,0.98,1,331,8,,4.38,1,2,1,False,Serviced apartment 
740447850657222469,234799487,M&M Rent,,Recoleta,-34.59078,-58.40181,Entire home/apt,8371,30,5,2023-01-04,0.66,97,334,5,,4.60,1,1,1,False,Rental unit 
740463504664263868,289858052,Omar,,Recoleta,-34.5919972,-58.3931857,Entire home/apt,12193,2,20,2023-06-19,2.45,7,344,20,,4.50,1,4,1,False,Rental unit 
740478581308465644,79268228,Nur,,Palermo,-34.5824776,-58.425745,Entire home/apt,14053,2,16,2023-06-09,2.81,1,41,16,,4.94,2,4,1,False,Rental unit 
740484923621292338,484323,Marcelo Oscar,,Recoleta,-34.58678,-58.40461,Entire home/apt,9936,3,3,2023-03-20,0.39,16,349,3,,4.67,1,2,1,False,Rental unit 
740496596979210050,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,12883,1,13,2023-06-11,1.55,13,347,13,,4.23,2,2,1,False,Serviced apartment 
740502834404038355,8829375,Eve,,Palermo,-34.59301,-58.42687,Entire home/apt,9136,2,21,2023-06-19,2.89,1,355,21,,5.0,1,2,1,True,Rental unit 
740528998063410037,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,10190,1,6,2023-06-11,0.76,13,307,6,,4.17,2,2,1,False,Serviced apartment 
740555643926582502,45368919,Andrea,,Paternal,-34.59208,-58.47504,Entire home/apt,5605,30,0,,,1,90,0,,,1,1,1,False,Rental unit 
740589930519433858,483195318,Juan Pablo,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,13512,1,12,2023-06-11,1.49,13,353,12,,4.25,2,2,1,False,Serviced apartment 
740621455074645559,10966956,Vero Y Clara,,Colegiales,-34.57292,-58.44632,Entire home/apt,8407,5,5,2023-06-26,1.39,72,365,5,,4.60,1,1,1,False,Condo 
740634695360150627,258989704,Clara,,Palermo,-34.56998,-58.43562,Entire home/apt,8943,30,3,2023-03-24,0.45,4,353,3,,5.0,1,1,1,False,Rental unit 
740634968439267205,479648837,Julio,,Barracas,-34.642278999999995,-58.3785764883606,Private room,5000,1,2,2022-11-09,0.26,1,365,2,,,1,1,1,False,Home 
740636515710060497,346169874,Lucas,,Monserrat,-34.6111199,-58.38426519999999,Entire home/apt,8917,1,3,2023-03-25,0.37,36,348,3,,5.0,1,1,1,False,Serviced apartment 
740691215097735045,227881362,José Eduardo,,San Nicolas,-34.60447,-58.38406,Private room,3322,4,16,2023-06-08,2.06,3,333,16,,4.94,1,1,1.5,False,Rental unit 
740724165180668270,416972212,Joaquin,,Monserrat,-34.61349,-58.37054,Shared room,2548,28,1,2023-04-30,0.5,23,365,1,,,1,6,1,False,Rental unit 
740758619049930928,127551114,Adriana,,Recoleta,-34.59686,-58.39681,Entire home/apt,36429,3,0,,,1,210,0,,,2,4,1.5,False,Rental unit 
740770256241422038,92325617,Javi,,Palermo,-34.5752042,-58.4344761,Entire home/apt,14674,4,7,2023-06-13,1.46,24,161,7,,4.57,2,3,1.5,False,Rental unit 
740793960487158593,170629816,Juli,,Monserrat,-34.61143,-58.3726,Entire home/apt,11252,1,26,2023-06-26,3.16,44,61,26,,4.81,1,2,1,False,Loft 
741115424696465026,134558873,Juan José,,Palermo,-34.59311,-58.42928,Entire home/apt,10445,2,19,2023-05-28,2.3,1,198,19,,4.95,1,2,1.5,False,Condo 
741149455384555955,458110499,Plants,,Palermo,-34.57942,-58.40466,Entire home/apt,83816,3,0,,,8,365,0,,,1,3,1,False,Rental unit 
741158489893279368,60964089,Pablo Ignacio,,Caballito,-34.61523,-58.45322,Private room,3567,3,11,2023-05-17,1.35,4,271,11,,5.0,1,1,1,False,Home 
741159192041999937,484189846,Mariano,,Villa Crespo,-34.60468,-58.45485,Entire home/apt,6079,2,12,2023-06-16,1.74,3,351,12,,5.0,1,1,1,False,Vacation home 
741169792333026974,19749688,Kalil,,Constitucion,-34.61930237695144,-58.38158055767211,Entire home/apt,10731,4,1,2023-01-01,0.17,1,0,1,,,1,4,1,False,Vacation home 
741179393139180491,468568214,Veronica,,San Nicolas,-34.6081,-58.38459,Entire home/apt,38472,3,26,2023-05-28,3.31,7,145,26,,5.0,3,6,2,False,Rental unit 
741184727843651299,459557096,Romina,,San Telmo,-34.61847,-58.37251,Entire home/apt,4086,1,33,2023-06-14,4.13,80,158,33,,4.55,1,1,1,False,Loft 
741200033598117419,55553719,For Rent Argentina,,San Nicolas,-34.6020955,-58.37214729999999,Entire home/apt,5859,28,0,,,147,163,0,,,1,1,1,False,Condo 
741263332531506791,240496356,Marcelo,,Palermo,-34.57645,-58.43862,Entire home/apt,13028,3,6,2023-06-18,1.08,3,156,6,,5.0,1,2,1,False,Serviced apartment 
741268269214444219,12450540,Hart,,Retiro,-34.59469,-58.38466,Entire home/apt,16352,7,0,,,31,330,0,,,2,2,1.5,False,Rental unit 
